duration,end,end_idx,file,line,onset_count,onset_rate,onset_time_diff_mean,onset_time_diff_var,pitch_25pct,pitch_2pct,pitch_50pct,pitch_75pct,pitch_98pct,pitch_log_diff_variance,pitch_log_mean,pitch_log_stdev,speaker,speaker_role,start,start_idx,text,word_count,word_rate,BERT-GS_Scores
30.16,1441.72,23067520,19-108.wav,56,127.0,4.2108753316,0.23212698410000002,0.033303349,142.24154247,127.088796656,150.264428243,162.4515535713,289.6229574125,0.0006212123,5.0544572886,0.19097675190000002,Neil_Gorsuch,scotus_justice,1411.56,22584960,"Separately but relatedly, the government in its brief makes a -- a -- a rather lengthy and -- and -- and -- and interestingly persuasive argument that Congress did not intend for the limitations period to turn on the courts' or anybody else's judgment. But I'm not sure I understand whether the -- the government thinks that, without reference to such inferences about congressional intent, it might prevail. Can you help me on that?",74,2.453580901856764,-0.2685033083
34.36,1533.52,24536320,19-108.wav,62,96.0,2.7939464494,0.3348210526,0.0807733469,154.6675120785,139.3941668116,168.6661179137,181.8190699939,235.790161758,0.0009151612,5.1325068337,0.12003409050000001,Brett_M_Kavanaugh,scotus_justice,1499.16,23986560,"Thank you. And good morning, General Wall. I want to follow up on your answers to Justice Kagan. I'm confused whether you think that the relevant interpretation of the statute is punishable by death under the UCMJ or punishable by death under federal statutory law. I understood you originally to be saying under the UCMJ, but then, in response to Justice Kagan, it sounded like you were broadening that out and saying punishable by death under federal statutory law.",79,2.29918509895227,-0.2088480294
16.2,1569.28,25108480,19-108.wav,68,58.0,3.5802469136,0.2801403509,0.0688156996,158.2826938012,137.7930882487,174.6141157165,188.2309056502,1992.5023649576,0.0013759596000000002,5.3871986389,0.7427022849,Brett_M_Kavanaugh,scotus_justice,1553.08,24849280,"-- let me just be specific then. If Congress passed a statute outside the UCMJ that outlawed the death penalty for all federal crimes, including in the military, you would still say that that -- that this offense and other offenses are punishable by death under Article 43?",48,2.9629629629629632,-0.9202259183
22.16,1634.88,26158080,19-108.wav,70,86.0,3.880866426,0.2575058824,0.0681118029,161.9823763911,146.1896578096,171.6143497229,180.2512845327,202.9095625889,0.0007674813000000001,5.1424502858,0.0843567285,Brett_M_Kavanaugh,scotus_justice,1612.72,25803520,"That -- I just am curious that it doesn't say ""punishable by death under this chapter,"" and so that raises an ordinary meaning question. But I think you've answered that previously. I wanted to turn to the constitutional issue then. Do you think there's any Eighth Amendment limit on Congress's power to make offenses in the military punishable by death?",60,2.707581227436823,-0.38281863930000004
20.4,1912.52,30600320,19-108.wav,83,75.0,3.6764705882,0.2728648649,0.0626915763,176.6430340099,145.9866916572,194.8688542025,258.6205393824,937.7284414331,0.0013821425,5.5013227615,0.5517616632,John_G_Roberts_Jr,scotus_justice,1892.12,30273920,"Counsel, why would Congress want to make it impossible to prosecute rape at all after five years, no matter how heinous, no matter the consequences to military discipline or international relations, simply because this Court held that you couldn't impose the death penalty for it?",45,2.2058823529411766,0.34060022230000003
16.88,1932.0,30912000,19-108.wav,87,59.0,3.4952606635,0.2747586207,0.061723700400000005,188.2309056502,161.3013158621,209.4602097347,263.528809185,867.7880492104,0.0022507742,5.5527339656,0.49932457700000005,John_G_Roberts_Jr,scotus_justice,1915.12,30641920,"I -- I was just going to say, the -- the statute refers, of course, to punishable by death as -- as a reference. But the -- the two concepts, the statute of limitations and the constitutionality of capital punishment, are -- are two distinct concepts.",46,2.7251184834123223,-0.3318497241
57.4,2033.68,32538880,19-108.wav,89,185.0,3.2229965157000002,0.3109565217,0.0769742155,172.8584792566,155.563491861,193.7464921912,233.081880759,895.4858669685,0.0014257861,5.4401023853,0.4782642177,John_G_Roberts_Jr,scotus_justice,1976.28,31620480,"Well, Coker, concerning the death penalty itself, and our statute here on statute of limitations, they seem particularly distinct in that none of the analysis in Coker applies at least directly to the military context. There is no societal evolution with respect to whether or not rape in the military could be punished by death, no consensus about it. In other words, the analysis in Coker seems at least consistent with the notion that the military context is -- continues to be distinct. So why should that judgment about the civilian context be directly applicable on a question quite different from the punishment that can be meted out, the statute of limitations question?",113,1.9686411149825784,0.0522488356
26.68,2163.4,34614400,19-108.wav,94,77.0,2.8860569715,0.3452631579,0.0707722992,97.013541347,91.9658529117,109.3664466199,117.895080879,274.4116044093,0.0004051084,4.7340075935,0.2322096142,Clarence_Thomas,scotus_justice,2136.72,34187520,"On a separate issue, let's assume that you leave all the language in place in the -- in the statute, but there is a uniform policy both at the Pentagon and in the White House for many years not to call for the death penalty in the case of rape. Would that policy in some way trump the language in the statute?",62,2.3238380809595203,-0.8389008641
29.28,2266.72,36267520,19-108.wav,102,105.0,3.5860655738,0.28,0.072128,140.2016690051,114.5388367788,163.3926258475,185.2651308416,241.3014955328,0.0013689485,5.0982946751,0.19909065080000002,Stephen_G_Breyer,scotus_justice,2237.44,35799040,"Prior, there was first what seemed to be no statute of limitations. Now, suddenly, because of a case that really didn't have to do with rape -- I mean, it did with the death penalty in rape, but it didn't have to do with statute of limitations. Now, suddenly, the intertwining of the statutes here produces the five-year statute. Then, when they work that out, they go back to no statute of limitations. I mean, why would Congress have wanted to do that?",83,2.8346994535519126,0.7062698007
25.2,2344.2,37507200,19-108.wav,104,101.0,4.0079365079,0.2464,0.03832832,146.8323839587,119.2649557332,164.8137784564,180.2512845327,501.8216019754,0.0015844434,5.1773611705,0.3516388394,Stephen_G_Breyer,scotus_justice,2319.0,37104000,"Did -- did -- did -- did you -- did you -- I know that this may be only a very few people, perhaps me, who find this sometimes helpful, but did you, during all this period, find anything in legislative history or in presentation by the military to Congress or in articles in the military that said this is a good idea to have the statute of limitations work this way, to cut it down, in effect, the law?",80,3.174603174603175,-0.31566622850000003
18.32,2413.0,38608000,19-108.wav,106,74.0,4.03930131,0.24810958900000002,0.0424127003,150.0480633875,123.470825314,187.1467754092,236.4750991851,516.2281883695,0.0020627566,5.28239208,0.3430012979,Stephen_G_Breyer,scotus_justice,2394.68,38314880,"So did you find something -- maybe the other side would be the ones to have looked for it or been able to find it -- where a -- where a lawyer in the military told his bosses, oh, you know, this is rather interesting; it brings the statute of limitations for rape back down to five years, which we've long thought it should be?",65,3.5480349344978164,-0.2412449718
24.76,2483.48,39735680,19-108.wav,110,108.0,4.3618739903,0.20575700930000002,0.064255754,119.2649557332,71.4088131721,129.3102696912,147.6829753058,348.0283250356,0.0017866566000000002,4.9135711104,0.2692800296,Samuel_A_Alito_Jr,scotus_justice,2458.72,39339520,"Suppose someone in the military commits a murder, but this individual has diminished mental capacity so that it would be unconstitutional under Atkins and related cases to impose the death penalty. Would that crime be an offense that is ""punishable by death""?",42,1.6962843295638126,-0.7598280907
37.28,2594.24,41507840,19-108.wav,116,138.0,3.7017167382,0.2576350365,0.0802355748,127.088796656,112.3506850436,141.0138490113,291.5529725784,1005.0324585935,0.0017507964000000001,5.3755535473,0.7769563074,Samuel_A_Alito_Jr,scotus_justice,2556.96,40911360,"Throughout history, there have unfortunately been many instances in which occupying armies have gone on rape sprees and have raped many, many women in the territory that they are -- they are occupying. Suppose that were to happen again. Do you think it's settled under our case law that the death penalty could not be imposed on members of the military who engaged in that sort of practice?",68,1.8240343347639485,0.1197245494
18.24,2629.04,42064640,19-108.wav,120,95.0,5.2083333333,0.1865531915,0.0194263323,130.2477130098,116.4606251674,141.0138490113,164.3568637498,886.0260623488,0.001306293,5.1192567874,0.48430434720000004,Samuel_A_Alito_Jr,scotus_justice,2610.8,41772800,"That's hard to imagine that it would be -- a member of the American military doing the sort of things that were done, for example, in the former Yugoslavia and many other examples that could be cited through history. But do you think that Congress had that in mind, that we are taking the death penalty off the table for offenses like that?",63,3.453947368421053,-0.2279339284
45.72,2774.96,44399360,19-108.wav,127,130.0,2.8433945757,0.351255814,0.1001371206,214.6656515551,173.1884498461,241.3014955328,269.291779527,396.1903267294,0.0015543478,5.5070360914,0.2061787,Elena_Kagan,scotus_justice,2729.24,43667840,"Mr. Vladeck, if I could take you back to the government's textual argument, and, as I understand it, it goes something like this: It says, if you look at Article 43 alone, there is an ambiguity there because it says ""any offense punishable by death,"" but it doesn't say punishable under what law. Is it under the code alone? Is it under all federal statutory law? Is it under the Constitution as well? It just doesn't say. And then General Wall said, so we look to surrounding context, and -- and we find in Article 120, in Article 18, that it supports the idea that it's really the code alone that Congress was referring to. So what's your response to that?",121,2.646544181977253,-0.1848921329
30.76,2855.72,45691520,19-108.wav,129,86.0,2.7958387516,0.3527529412,0.0803051272,191.5211239251,171.6143497229,208.8552666091,234.4321103583,403.4817790101,0.0012776901,5.3824723431,0.1938302069,Elena_Kagan,scotus_justice,2824.96,45199360,"Well, why -- it -- it -- it seems as though you don't have all the canons on your side. On the opposite side is the canon of constitutional avoidance, that your interpretation requires courts to decide the constitutionality of a punishment at the outset of routine criminal proceedings. I mean, this is a good case where we -- a good example where we would have to decide how Coker and Kennedy apply to the military just to, you know, decide a -- a pretty routine criminal case. So doesn't that cut against you?",94,3.0559167750325096,0.6315684915
37.08,2938.4,47014400,19-108.wav,133,145.0,3.9104638619000003,0.2537777778,0.055262617300000004,122.7596856893,107.1720812266,140.2016690051,179.7336982036,517.4807865318,0.0007820429,5.1177046721,0.47510512790000003,Neil_Gorsuch,scotus_justice,2901.32,46421120,"Good morning, Mr. Vladeck. As I understand it -- and you can -- please do correct me if I'm mistaken -- both sides agree that when we're interpreting the term ""punishable by death,"" it -- we -- it -- nothing turns on and -- and -- and we shouldn't look to facts outside of the -- the -- the indictment or the complaint or the statute. So it doesn't matter, for example, whether the defendant himself is being charged with or whether the government seeks the death penalty or obtains it.",91,2.4541531823085223,0.6142117381000001
15.84,2956.44,47303040,19-108.wav,135,85.0,5.3661616162,0.18628571430000002,0.0369410612,156.0140769314,123.5321742324,194.8688542025,445.1199792975,544.8415985661,0.0036766119,5.4802224042,0.52942188,Neil_Gorsuch,scotus_justice,2940.6,47049600,"Okay. So, if we don't look outside the -- the four squares of the -- of -- of the indictment and -- and the statute for facts that might bear on the question what's punishable by death, why would we look outside of it for purposes legally?",47,2.967171717171717,-0.5812987089
20.16,2985.16,47762560,19-108.wav,137,91.0,4.5138888889,0.2186666667,0.0354133333,163.8645209435,138.5913154884,188.2309056502,202.9095625889,267.7407730075,0.002431103,5.2288049247,0.1855003381,Neil_Gorsuch,scotus_justice,2965.0,47440000,"Well, let -- let me stop you there, because I'm not sure that quite satisfies me. Why wouldn't Congress have wanted us -- if you're saying Congress didn't want us to do the legal, then what -- what -- how do we know Congress didn't want us to do the factual examination outside the -- the -- the four corners of the statute and the indictment?",66,3.2738095238095237,0.4052521586
34.52,3053.64,48858240,19-108.wav,141,118.0,3.4183082271,0.2921025641,0.0790412202,135.4258854679,127.088796656,147.2576796323,178.9543203629,537.7067305287,0.0014675283,5.223974184,0.48138290310000004,Neil_Gorsuch,scotus_justice,3019.12,48305920,"-- let me try it another way. If -- if -- if -- if we agree it doesn't matter whether the individual is actually going to ever face the death penalty, let alone whether the government would even obtain it, why do we look to the constitutional requirements -- that's just another way of putting the same question -- but if -- if -- if you agree it's completely irrelevant in at least some circumstances whether -- whether the defendant's ever going to face the death penalty, why not in all circumstances?",92,2.665121668597914,0.3182545006
22.44,3099.16,49586560,19-108.wav,143,102.0,4.5454545455,0.2182970297,0.0283353177,146.8323839587,132.4305512769,171.1201367623,191.8697249397,260.118712926,0.0029266532,5.1439662007999996,0.1858887807,Neil_Gorsuch,scotus_justice,3076.72,49227520,"Mr. Vladeck, I have one -- one other question. Let's say we -- we disagreed with you about Coker and that we don't read it as expressly addressing the military context. Justice Kennedy thought it didn't some time ago. Let's just hypothesize that we agree with him, that it's an open question. Then -- then where does your argument stand?",60,2.6737967914438503,-0.38417536020000004
46.52,3166.76,50668160,19-108.wav,149,164.0,3.5253654342000003,0.2793619632,0.0660519119,161.049426554,135.927974539,174.6141157165,188.2309056502,233.081880759,0.0011361332,5.1645291818,0.14261821260000002,Brett_M_Kavanaugh,scotus_justice,3120.24,49923840,"Thank you, Mr. Chief Justice. Good morning, Mr. Vladeck. On your Article 55 argument, which you're hanging a lot on, obviously, the government responds that Article 55's generalized bar on various punishments cannot reasonably be interpreted to forbid a punishment that the UCMJ elsewhere expressly authorizes. In other words, that reading the two provisions together, you wouldn't -- it wouldn't make sense -- at least the government argues this -- it wouldn't make sense to say: Oh, it's expressly authorized in -- as a punishment in one provision, but we're going to interpret the language in another provision to prohibit what's expressly authorized in the other provision. Can you respond to that?",112,2.407566638005159,0.3796258867
30.28,3268.24,52291840,19-108.wav,151,97.0,3.2034346103,0.3063333333,0.0847518889,165.7685349622,150.264428243,182.8723371514,200.5789474828,234.5407544702,0.0010779547000000001,5.2128530502,0.1205142094,Brett_M_Kavanaugh,scotus_justice,3237.96,51807360,"I think your Article 55 argument rests -- but correct me if I'm wrong -- rests on a premise that Congress, when enacting Article 55, assumed that all decisions of this Court in the civilian context, barring capital punishment for certain offenses, would automatically apply through Article 55 to the military context. Do you have any support that Congress actually thought that, or how would you respond to that general query?",71,2.3447820343461028,-0.8480202556
20.885,158.66,2538560,19-1155.wav,4,66.0,3.1601627963,0.30818461540000003,0.0606072275,184.9972113558,164.5100160523,208.8552666091,269.291779527,566.1526786055,0.0027557859,5.479955877,0.3605062841,John_G_Roberts_Jr,scotus_justice,137.775,2204400,"Okay. So then the court of appeals, in conducting the substantial evidence review, should, it seems to me, do that through the lens of that presumption or take that presumption into account in concluding whether the evidence is substantial. Why -- why isn't that true?",45,2.1546564519990423,-0.3426471949
56.735,241.91,3870560,19-1155.wav,6,225.0,3.9658059399,0.2511428571,0.050929551,183.9317058235,162.9207307515,201.740889505,230.4047070205,544.8415985661,0.0014747044,5.410521527,0.3236613383,John_G_Roberts_Jr,scotus_justice,185.175,2962800,"Well, then you said explicitly or implicitly. If it's implicitly, I think that raises the Chenery objection that your friends on the other side have stressed quite a bit, and I'd like you to talk about it because, you know, there was one stray cite to Chenery in your opening brief, and then you had I would say the bulk of the argument on the other side in both of the briefs or at least a big chunk of it, and it wasn't cited at all in your reply belief. So I'd like to give you a chance to respond to their Chenery argument, which is that you rely on saying there can be an implicit finding, and yet, under Chenery, we'd like to make sure that that's something the agency relied on, and I don't think we can be sure of that if they didn't say anything about it.",150,2.6438706265973386,0.4370797873
13.76,619.455,9911280,19-1155.wav,21,52.0,3.7790697674000002,0.257254902,0.0395127782,850.0239694539,830.280990419,880.0,885.0977881397,919.0709238334,0.0003284761,6.7727593866,0.0278354192,Clarence_Thomas,scotus_justice,605.695,9691120,"Well, it would seem as though, if the crumbs were on his -- around his mouth, you would think that that wasn't quite credible, so it seems that the existence of the crumbs could be both, go to credibility and to persuasiveness.",42,3.052325581395349,0.6597195268
86.455,740.08,11841280,19-1155.wav,25,243.0,2.8107107744,0.34882644630000004,0.112299879,190.4180434214,135.254286413,231.7394279101,277.1826309769,428.0188471484,0.0016793887,5.4593050468,0.2738729853,Stephen_G_Breyer,scotus_justice,653.625,10458000,"Well, I -- I -- my question here is -- reflects my concern with the legal mind. The legal mind loves to make distinctions, but sometimes that should be resisted. So we have a simple rule that treats pretty much all agency cases roughly alike -- sometimes there are exceptions -- that what a court of appeals does with a factual matter or some matter like this really is look for substantial evidence, end of matter. So, if, in fact, there's a finding he's credible, then you take that finding and you say is there, with that finding, substantial evidence. And if it's the opposite, you say the opposite, is there substantial evidence. And if the judge doesn't say, Congress tells us what to do. Presume that he's telling the truth, but the presumption is rebuttable, so if nobody says anything, you look at it and you simply say, assuming it was rebutted, we assume that the judge found it was rebutted, and is there substantial evidence? Period. With the assumption that it was rebutted. And that could include, there isn't enough evidence to show it was rebutted. That will just be part of the matter. But what we tell the court of appeals is review substantial evidence, follow the statute as I said, end of -- end of case.",220,2.5446764212596147,0.3018712699
24.63,783.84,12541440,19-1155.wav,29,72.0,2.9232643118,0.33802816900000004,0.0815949851,192.3532268633,142.1132009702,235.1111360581,300.528856486,351.2512899969,0.0021246846,5.4537828195,0.2691932137,Stephen_G_Breyer,scotus_justice,759.21,12147360,"Well, it may be common ground on all of the parties, but it isn't common ground with me, because I would be quite worried about introducing into administrative law, with thousands of agency decisions, some kind of distinction between credible and truthful. I haven't seen that in administrative law cases, but even were it there, I would be afraid of getting everybody mixed up.",64,2.598457166057653,1.2138115168
15.395,904.365,14469840,19-1155.wav,47,60.0,3.8973692757,0.24786440680000002,0.0685418121,191.5211239251,151.1349012204,210.0651528603,222.2358194085,387.3598464315,0.001654707,5.3475876233,0.19844867130000002,Stephen_G_Breyer,scotus_justice,888.97,14223520,-- that testimony means I think the light was red. I saw it as red. And some other people could see it as blue. It depends on the issue in the case. Let's start working this through the court of -- there are millions of issues that can come up with substantial evidence.,53,3.4426761935693406,-0.1176777184
11.505,926.825,14829200,19-1155.wav,51,56.0,4.8674489352,0.1995636364,0.0248353005,,,,,,,,,Stephen_G_Breyer,scotus_justice,915.32,14645120,"So I think we stay to substantial evidence, period, and we get as close to that as we can, reading into it the part -- well, it may be too long to explain in a question, but I've made -- I've made my point.",44,3.824424163407214,0.243973285
84.305,1023.76,16380160,19-1155.wav,54,200.0,2.3723385327,0.4225929648,0.1152362916,146.8323839587,125.6290573242,175.1198803575,715.8172814516,982.0774855146,0.0019934355,5.6341519918,0.7869429834,Samuel_A_Alito_Jr,scotus_justice,939.455,15031280,"Well, I think you have an argument. The Ninth Circuit said in both cases, as I read their opinions, that the -- the BIA must explicitly say that the alien's testimony is not credible or else there is a presumption of credibility. I think that's incorrect as to the BIA as a matter of law. But, beyond that, I will be truthful. I -- I found the way that you have briefed this case to be extraordinarily baffling. ""Credible"" means capable of being believed, worthy of belief. It doesn't mean that the testimony is accurate. A person -- it may turn out that it's inaccurate. But this distinction that you are drawing between ""credibility"" and ""persuasiveness"" is -- I -- I -- I think it's extraordinarily confusing and invalid. If at the end of the day you conclude that your son really did eat the cookies, he was not credible, what he said was not worthy of belief. To -- to say, well, he was worthy of belief, but in the end, I don't believe him, that escapes me. But maybe you can explain it to me.",187,2.218136528082557,1.6979573965
101.45,1305.49,20887840,19-1155.wav,66,208.0,2.0502710695,0.4804637681,0.2460318622,229.0776735577,175.6256449985,258.6205393824,302.2698024408,394.2662424413,0.0031223094,5.5734902994999995,0.2031748526,Sonia_Sotomayor,scotus_justice,1204.04,19264640,"Counsel, can I -- I'm going to stop you there because I don't want you eating up my time, okay? I -- I am very confused, and if I'm confused, I -- I think the rest of the world is confused and so are my colleagues to some extent. Evidence can be credible but not adequate to meet a burden. People can say certain things and you can still say, yes, I believe he encountered the police. Yes, I believe they did something to him. But, no, I don't think it rises to the level of persecution. That's a form of a lack of persuasiveness. There are situations in which people can be credible about one aspect of something but not another. This is a perfect case. Dai may have been credible about the persecution of his wife and the fact that they were forced to abort a child but incredible as to why he left China and whether it was based on the fear of persecution or not. That his wife went back, all the things you mentioned could be viewed that way. There are any dozen reasons. Are we responsible for figuring out what the BIA meant? If it doesn't make an adverse credibility finding, which wasn't made here, and it's not clear what the basis of their decision was, aren't simple administrative law principles at play, and shouldn't we just remand to say what is it that you found incredible?",243,2.3952686052242482,1.4504592419
34.74,1396.42,22342720,19-1155.wav,68,74.0,2.130109384,0.4554520548,0.19199356280000002,217.4730844776,173.6084124145,237.1560802694,266.1986996282,366.8464177218,0.0025915665,5.4893160868,0.1693209706,Sonia_Sotomayor,scotus_justice,1361.68,21786880,"Counsel, before you go on with Alcaraz, there, the BIA did remand, and the issue was whether or not the -- and the -- and the Ninth Circuit found that they couldn't rely on the probation report, presumably, because the BIA will have to decide whether or not that witness was available for cross-examination or not. But I'm not sure why we granted cert in Alcaraz because the Ninth Circuit did what you're asking, it remanded there.",77,2.2164651698330453,-0.31678631900000004
67.15,1509.18,24146880,19-1155.wav,71,197.0,2.9337304542,0.3379591837,0.1031955085,197.1331212206,166.7288223161,220.0,249.8109743956,422.4667442184,0.0022789794,5.4285303825,0.2229943355,Elena_Kagan,scotus_justice,1442.03,23072480,"Ms. Sinzdak, you said that the Board had not relied on credibility reasoning in these cases. That's -- that's your principal submission. And you said instead there were these three pieces of evidence in Dai, there was the probation report on Alcaraz. But, as you listed those pieces of evidence, they all seemed to me to go to credibility. So let's just take the Dai case, and one of the pieces of evidence that you cited was, you know, he started stammering when he talked about his wife's return and he was very hesitant to tell the truth and he looked uncomfortable and that that is classic demeanor evidence going to somebody's credibility. And similarly, the other pieces of evidence, I mean, they all go to whether or not he's telling the truth, which, you know, honestly, join me up to Justice Alito, that -- that if the evidence is related to whether he's being honest in his testimony, then it goes to credibility. So how are all of those pieces of evidence not essentially related to credibility?",178,2.6507818317200296,0.26120084520000003
28.115,1616.875,25870000,19-1155.wav,81,69.0,2.4542059399,0.39482352940000004,0.09717791,197.1331212206,176.6430340099,214.9751930555,262.3833560414,434.9461689553,0.0018953916000000002,5.4713327759,0.2642791386,Elena_Kagan,scotus_justice,1588.76,25420160,"-- the -- the question in the Dai case is all about whether he got beat up because of his opposition to the, you know, so-called family planning policies of China, and, if he did get beat up for that reason, then he has a well-founded fear of persecution under the regulations. And are you saying that the Board said that he was mistaken as to whether he got beat up?",71,2.525342343944514,-0.48908090590000003
34.995,1681.035,26896560,19-1155.wav,85,74.0,2.1145877983,0.46378082190000003,0.2183819794,233.081880759,201.740889505,264.6655079381,320.2437002253,446.2470984815,0.0027972432,5.6180241631,0.2102094801,Elena_Kagan,scotus_justice,1646.04,26336640,"Well, then that suggests that his other testimony was a lie, was false, and that is inconsistent with a presumption of credibility. There's no extraneous evidence in this case at all. It all relies on whether Dai is telling the truth or not. And there's a presumption that kicks in, and you're saying, well, we -- you're -- you're not grounding your argument on whether that presumption was overturned by the Board. Instead, you're saying that the Board presumed he was credible and then did something else. But there's nothing else to be done in the Dai case.",98,2.800400057151022,0.8855758905000001
26.665,1735.905,27774480,19-1155.wav,93,100.0,3.7502343896,0.2631111111,0.058162280600000005,157.0047048444,145.2445116795,181.8190699939,188.2309056502,196.8444777942,0.0003380842,5.1610031517,0.1033162715,Neil_Gorsuch,scotus_justice,1709.24,27347840,"Good morning, Ms. Sinzdak. I'd like to explore a slightly different point, and -- and that is where does this presumption apply. In the government's opening brief, it took the position that it applies only in appeals to the BIA and not in court. The reply brief didn't appear to me to press that point with the vigor of the opening brief, and I'm just curious what -- what -- what the government's position is now.",76,2.8501781361335086,-0.27850261330000003
21.27,1777.92,28446720,19-1155.wav,95,72.0,3.3850493653,0.2875492958,0.044925994000000004,119.9558505932,115.175812841,124.9054871978,136.9994584595,157.3710525679,0.0027729141,4.8644544692,0.09104503580000001,Neil_Gorsuch,scotus_justice,1756.65,28106400,"Okay. Let's suppose you're right about that just for the moment. What -- what difference does that make if a court of -- of -- you know, a court of appeals has to review for substantial evidence and reasonableness. Doesn't it have to also inquire as to whether the Board reasonably treated the presumption?",54,2.538787023977433,-0.531668365
17.495,1822.155,29154480,19-1155.wav,97,79.0,4.5155758788,0.2153846154,0.0253551085,157.8268731845,141.905739513,178.6955271984,274.7925467081,298.797937642,0.0005771037000000001,5.2778890819,0.2749561186,Neil_Gorsuch,scotus_justice,1804.66,28874560,"I -- I -- I -- let me just stop you there. I'm sorry, but you say implicitly, and I -- I guess I'm wondering how a court could decide that the Board acted reasonably based on an implicit credibility determination when the statute seems to require the Board to make an explicit one.",54,3.086596170334381,-0.012781349000000001
17.945,1857.575,29721200,19-1155.wav,101,76.0,4.235162998,0.22784000000000001,0.0358798677,111.2781384332,109.5691837016,122.7596856893,130.059356463,130.8127826503,0.0001444325,4.7874635414,0.0703676936,Neil_Gorsuch,scotus_justice,1839.63,29434080,"Okay. So -- so we don't have an explicit finding from the IJ. Why wouldn't it be unreasonable, therefore, for the Board to -- let's just assume for the moment it did -- implicitly reject the credibility of the -- of -- of the witness?",45,2.5076623014767345,-0.10070546720000001
18.86,1892.78,30284480,19-1155.wav,103,96.0,5.0901378579,0.1953684211,0.0258581274,128.9421855142,68.1051998208,148.5384940785,165.7685349622,178.6955271984,0.003973412,4.8942061163,0.3020023041,Neil_Gorsuch,scotus_justice,1873.92,29982720,"Okay. But let -- let -- let -- just -- just let's -- let's -- let's assume it's implicit, as -- as your answer -- first answer seemed to suggest. Could -- could the Board reasonably affirm an IJ based on implicit credibility determinations, or would that be something a court of appeals would have to reverse in light of the statute?",62,3.2873806998939554,-0.8696547747000001
36.415,1954.47,31271520,19-1155.wav,105,122.0,3.3502677468,0.2980495868,0.0775537496,131.5705733911,121.9136765385,145.145870185,187.6951027463,234.1698682188,0.0009670495,5.0538878015,0.2072249722,Neil_Gorsuch,scotus_justice,1918.055,30688880,"How about -- I -- I certainly understand the reluctance of immigration judges and trial judges everywhere to make adverse credibility determinations expressly. It's -- it's an uncomfortable task. But what -- what -- on the other hand, what's so difficult about requiring the government to do just that? I mean, if you point to, as Judge Collins did, you know, eight different problems with Dai's testimony, for example, the probation report in the other case, it surely wouldn't require much more than a few words to -- to -- to make express what -- what's implicit.",97,2.6637374708224635,0.6266849637
66.87,2044.06,32704960,19-1155.wav,109,242.0,3.6189621654,0.275120332,0.0697168029,149.398968821,128.2544945757,161.9823763911,176.6430340099,205.7666806125,0.0011235792,5.0883780432,0.13944348750000002,Brett_M_Kavanaugh,scotus_justice,1977.19,31635040,"Thank you, Chief Justice. Good morning, Ms. Sinzdak. On the statutory language, if I could start there and pick up on Justice Gorsuch's questioning, it says if no adverse credibility determination is explicitly made -- and you said that's by the IJ -- the applicant or witness shall have a rebuttable presumption of credibility on appeal. And I just want to know what work the presumption does and -- on -- on appeal. In other words, I would think the presumption does work when there's no other evidence at all, other than the testimony of the applicant, and there hasn't been an adverse credibility determination. Then there's -- then you have that presumption of credibility on appeal, and, presumably, that will sustain the burden. But you can tell me if that's wrong. If there's any other evidence, however, then the presumption, I guess, drops out or the case becomes like any other case. Is that right? Is that your argument, or how do you think about that?",167,2.497382981905189,-0.3278261125
47.31,2197.8,35164800,19-1155.wav,115,214.0,4.5233565842,0.2206948357,0.0523524937,149.831698532,129.7597217543,161.9823763911,182.3457035727,232.2764090497,0.0009941595,5.1106424582,0.1390549063,Brett_M_Kavanaugh,scotus_justice,2150.49,34407840,"Then, on the terminology, there's a lot of confusion obviously inherent in these terms, but I -- I would think the way you would approach it when -- with a witness's testimony is you would ask, is the witness lying, first, about whether the light was red or green, for example. The witness knows it was red but testifies it was green. So the witness is lying. That's the first inquiry, is the witness lying? Then the second inquiry would be, even if the witness is not lying, is the witness mistaken or wrong? You know, they truly believe the light was red, but, in fact, the light was green, the other evidence shows. Now that's how I usually think about it, and I'm curious how you think that fits into the term ""credibility."" In other words, is the witness lying? Even if not, is the witness mistaken?",148,3.128302684421898,0.30665087700000004
16.89,2243.66,35898560,19-1155.wav,117,49.0,2.901124926,0.3193333333,0.1046395556,154.6675120785,136.669958842,172.6085015373,188.5035082861,264.6655079381,0.0009147007000000001,5.1460520603,0.1459642315,Brett_M_Kavanaugh,scotus_justice,2226.77,35628320,"And won't a finder of fact often say, I'm not quite sure if they're lying, but I still don't think they're correct? They're -- they're mistaken about the -- the light being red or green. I'm not quite sure they're lying, but they are mistaken given the other evidence in the record.",52,3.078744819419775,0.9327461720000001
